4.600000000000000000e+01,1.240000000000000000e+02,1.350000000000000000e+02,5.900000000000000000e+01,1.700000000000000000e+01,3.400000000000000000e+01,2.100000000000000000e+01,1.590000000000000000e+02,1.290000000000000000e+02,3.200000000000000000e+01
9.400000000000000000e+01,6.100000000000000000e+01,1.020000000000000000e+02,2.470000000000000000e+02,8.200000000000000000e+01,1.190000000000000000e+02,1.300000000000000000e+01,4.900000000000000000e+01,2.400000000000000000e+01,2.250000000000000000e+02
4.520000000000000000e+02,9.100000000000000000e+01,1.950000000000000000e+02,7.200000000000000000e+01,4.200000000000000000e+01,5.500000000000000000e+02,1.400000000000000000e+01,2.310000000000000000e+02,6.400000000000000000e+01,7.900000000000000000e+01
1.190000000000000000e+02,1.310000000000000000e+02,9.000000000000000000e+01,1.560000000000000000e+02,6.300000000000000000e+01,2.640000000000000000e+02,3.060000000000000000e+02,1.550000000000000000e+02,1.400000000000000000e+02,3.480000000000000000e+02
3.740000000000000000e+02,7.700000000000000000e+01,1.870000000000000000e+02,6.400000000000000000e+01,7.700000000000000000e+01,1.220000000000000000e+02,7.300000000000000000e+01,6.430000000000000000e+02,3.100000000000000000e+01,1.210000000000000000e+02
1.680000000000000000e+02,4.810000000000000000e+02,4.800000000000000000e+01,9.600000000000000000e+01,8.200000000000000000e+01,2.200000000000000000e+02,2.830000000000000000e+02,5.100000000000000000e+01,9.600000000000000000e+01,3.400000000000000000e+01
4.600000000000000000e+01,6.400000000000000000e+01,1.690000000000000000e+02,5.000000000000000000e+01,3.500000000000000000e+01,1.540000000000000000e+02,4.970000000000000000e+02,1.100000000000000000e+02,1.830000000000000000e+02,9.700000000000000000e+01
2.100000000000000000e+02,8.300000000000000000e+01,2.430000000000000000e+02,1.050000000000000000e+02,1.860000000000000000e+02,2.550000000000000000e+02,1.490000000000000000e+02,1.360000000000000000e+02,1.740000000000000000e+02,6.700000000000000000e+01
9.800000000000000000e+01,5.500000000000000000e+01,3.200000000000000000e+02,2.040000000000000000e+02,1.410000000000000000e+02,1.540000000000000000e+02,2.430000000000000000e+02,1.330000000000000000e+02,7.710000000000000000e+02,3.230000000000000000e+02
3.140000000000000000e+02,1.820000000000000000e+02,1.610000000000000000e+02,1.490000000000000000e+02,7.800000000000000000e+01,6.110000000000000000e+02,1.300000000000000000e+02,1.240000000000000000e+02,8.600000000000000000e+01,1.500000000000000000e+02
3.310000000000000000e+02,1.770000000000000000e+02,3.380000000000000000e+02,1.140000000000000000e+02,4.410000000000000000e+02,3.190000000000000000e+02,2.410000000000000000e+02,2.540000000000000000e+02,2.640000000000000000e+02,5.700000000000000000e+02
4.600000000000000000e+01,2.390000000000000000e+02,8.400000000000000000e+01,2.220000000000000000e+02,7.900000000000000000e+01,5.150000000000000000e+02,5.340000000000000000e+02,2.220000000000000000e+02,4.290000000000000000e+02,2.580000000000000000e+02
2.780000000000000000e+02,1.740000000000000000e+02,9.000000000000000000e+01,1.580000000000000000e+02,1.090000000000000000e+02,3.050000000000000000e+02,4.900000000000000000e+01,5.130000000000000000e+02,1.170000000000000000e+02,6.900000000000000000e+01
3.410000000000000000e+02,1.450000000000000000e+02,1.940000000000000000e+02,2.150000000000000000e+02,3.260000000000000000e+02,2.350000000000000000e+02,1.720000000000000000e+02,3.080000000000000000e+02,1.200000000000000000e+02,3.890000000000000000e+02
2.540000000000000000e+02,1.350000000000000000e+02,5.900000000000000000e+01,6.380000000000000000e+02,2.470000000000000000e+02,2.050000000000000000e+02,2.140000000000000000e+02,2.530000000000000000e+02,5.760000000000000000e+02,3.080000000000000000e+02
2.230000000000000000e+02,5.960000000000000000e+02,1.660000000000000000e+02,2.840000000000000000e+02,1.940000000000000000e+02,6.900000000000000000e+01,6.520000000000000000e+02,3.120000000000000000e+02,4.500000000000000000e+02,5.830000000000000000e+02
3.620000000000000000e+02,6.260000000000000000e+02,2.960000000000000000e+02,1.787000000000000000e+03,5.610000000000000000e+02,1.030000000000000000e+02,1.790000000000000000e+02,6.700000000000000000e+02,9.400000000000000000e+01,6.900000000000000000e+01
4.880000000000000000e+02,4.580000000000000000e+02,7.720000000000000000e+02,7.120000000000000000e+02,1.760000000000000000e+02,6.180000000000000000e+02,8.200000000000000000e+01,3.830000000000000000e+02,1.680000000000000000e+02,3.890000000000000000e+02
4.470000000000000000e+02,1.820000000000000000e+02,1.073000000000000000e+03,5.500000000000000000e+01,3.810000000000000000e+02,4.090000000000000000e+02,3.080000000000000000e+02,3.540000000000000000e+02,5.340000000000000000e+02,1.070000000000000000e+02
2.950000000000000000e+02,2.150000000000000000e+02,7.500000000000000000e+01,4.800000000000000000e+01,4.940000000000000000e+02,1.000000000000000000e+02,1.150000000000000000e+02,1.630000000000000000e+02,4.050000000000000000e+02,4.330000000000000000e+02
3.920000000000000000e+02,4.480000000000000000e+02,5.820000000000000000e+02,1.940000000000000000e+02,1.930000000000000000e+02,1.387000000000000000e+03,6.630000000000000000e+02,1.960000000000000000e+02,2.300000000000000000e+02,1.950000000000000000e+02
5.300000000000000000e+01,1.375000000000000000e+03,4.760000000000000000e+02,3.340000000000000000e+02,5.640000000000000000e+02,5.580000000000000000e+02,9.800000000000000000e+01,1.240000000000000000e+02,1.586000000000000000e+03,9.100000000000000000e+01
4.450000000000000000e+02,2.540000000000000000e+02,5.930000000000000000e+02,7.340000000000000000e+02,4.520000000000000000e+02,5.200000000000000000e+01,2.340000000000000000e+02,2.410000000000000000e+02,4.110000000000000000e+02,9.620000000000000000e+02
4.560000000000000000e+02,4.480000000000000000e+02,7.940000000000000000e+02,8.660000000000000000e+02,5.280000000000000000e+02,2.230000000000000000e+02,9.320000000000000000e+02,1.220000000000000000e+02,5.370000000000000000e+02,3.540000000000000000e+02
2.660000000000000000e+02,1.031000000000000000e+03,1.630000000000000000e+02,2.740000000000000000e+02,5.070000000000000000e+02,6.080000000000000000e+02,6.830000000000000000e+02,7.630000000000000000e+02,8.620000000000000000e+02,3.670000000000000000e+02
5.520000000000000000e+02,4.890000000000000000e+02,1.115000000000000000e+03,4.660000000000000000e+02,8.850000000000000000e+02,2.530000000000000000e+02,3.490000000000000000e+02,4.560000000000000000e+02,2.250000000000000000e+02,4.660000000000000000e+02
1.330000000000000000e+02,5.170000000000000000e+02,7.230000000000000000e+02,1.108000000000000000e+03,1.790000000000000000e+02,1.620000000000000000e+02,4.570000000000000000e+02,1.105000000000000000e+03,8.050000000000000000e+02,5.910000000000000000e+02
4.360000000000000000e+02,1.305000000000000000e+03,1.193000000000000000e+03,5.730000000000000000e+02,1.750000000000000000e+02,3.100000000000000000e+02,3.380000000000000000e+02,3.570000000000000000e+02,4.740000000000000000e+02,3.620000000000000000e+02
5.930000000000000000e+02,1.045000000000000000e+03,3.790000000000000000e+02,1.473000000000000000e+03,1.210000000000000000e+02,3.730000000000000000e+02,9.870000000000000000e+02,1.403000000000000000e+03,4.540000000000000000e+02,9.830000000000000000e+02
5.450000000000000000e+02,1.045000000000000000e+03,1.294000000000000000e+03,1.261000000000000000e+03,2.770000000000000000e+02,3.210000000000000000e+02,2.870000000000000000e+02,7.250000000000000000e+02,4.370000000000000000e+02,2.680000000000000000e+02
1.949000000000000000e+03,1.471000000000000000e+03,8.020000000000000000e+02,3.250000000000000000e+02,8.480000000000000000e+02,6.710000000000000000e+02,4.880000000000000000e+02,6.580000000000000000e+02,8.380000000000000000e+02,6.010000000000000000e+02
1.371000000000000000e+03,1.680000000000000000e+02,1.209000000000000000e+03,2.140000000000000000e+02,3.250000000000000000e+02,4.310000000000000000e+02,1.046000000000000000e+03,6.860000000000000000e+02,2.356000000000000000e+03,3.360000000000000000e+02
2.980000000000000000e+02,8.790000000000000000e+02,3.013000000000000000e+03,4.770000000000000000e+02,1.233000000000000000e+03,2.027000000000000000e+03,1.678000000000000000e+03,9.410000000000000000e+02,1.189000000000000000e+03,8.730000000000000000e+02
1.637000000000000000e+03,1.338000000000000000e+03,5.930000000000000000e+02,3.310000000000000000e+02,9.030000000000000000e+02,1.316000000000000000e+03,5.260000000000000000e+02,9.930000000000000000e+02,1.730000000000000000e+02,1.232000000000000000e+03
6.380000000000000000e+02,1.332000000000000000e+03,4.440000000000000000e+02,3.130000000000000000e+02,2.530000000000000000e+02,4.580000000000000000e+02,1.384000000000000000e+03,3.510000000000000000e+02,6.410000000000000000e+02,7.570000000000000000e+02
3.720000000000000000e+02,7.610000000000000000e+02,7.000000000000000000e+02,1.890000000000000000e+02,9.840000000000000000e+02,7.660000000000000000e+02,2.099000000000000000e+03,9.770000000000000000e+02,6.400000000000000000e+02,6.760000000000000000e+02
5.730000000000000000e+02,5.140000000000000000e+02,1.030000000000000000e+03,6.850000000000000000e+02,1.034000000000000000e+03,6.010000000000000000e+02,1.908000000000000000e+03,5.070000000000000000e+02,7.010000000000000000e+02,8.620000000000000000e+02
1.045000000000000000e+03,4.340000000000000000e+02,1.490000000000000000e+02,2.980000000000000000e+02,3.580000000000000000e+02,9.150000000000000000e+02,1.062000000000000000e+03,2.510000000000000000e+02,8.330000000000000000e+02,1.248000000000000000e+03
1.220000000000000000e+03,1.114000000000000000e+03,1.075000000000000000e+03,1.270000000000000000e+02,2.700000000000000000e+02,1.148000000000000000e+03,1.446000000000000000e+03,1.234000000000000000e+03,1.157000000000000000e+03,1.953000000000000000e+03
4.970000000000000000e+02,1.244000000000000000e+03,5.140000000000000000e+02,3.960000000000000000e+02,2.810000000000000000e+02,1.218000000000000000e+03,2.724000000000000000e+03,5.470000000000000000e+02,7.640000000000000000e+02,4.280000000000000000e+02
9.560000000000000000e+02,2.175000000000000000e+03,1.066000000000000000e+03,7.100000000000000000e+02,1.810000000000000000e+03,5.690000000000000000e+02,2.104000000000000000e+03,6.730000000000000000e+02,1.630000000000000000e+02,2.780000000000000000e+02
4.370000000000000000e+02,1.882000000000000000e+03,5.440000000000000000e+02,2.970000000000000000e+02,1.776000000000000000e+03,8.170000000000000000e+02,3.250000000000000000e+02,6.470000000000000000e+02,2.696000000000000000e+03,1.118000000000000000e+03
1.900000000000000000e+02,2.500000000000000000e+02,7.080000000000000000e+02,1.239000000000000000e+03,3.030000000000000000e+02,1.394000000000000000e+03,5.470000000000000000e+02,3.860000000000000000e+02,3.640000000000000000e+02,6.590000000000000000e+02
4.910000000000000000e+02,2.347000000000000000e+03,1.380000000000000000e+03,1.289000000000000000e+03,3.920000000000000000e+02,1.264000000000000000e+03,3.530000000000000000e+02,1.509000000000000000e+03,5.090000000000000000e+02,6.080000000000000000e+02
1.634000000000000000e+03,1.088000000000000000e+03,3.020000000000000000e+02,5.800000000000000000e+02,1.467000000000000000e+03,1.294000000000000000e+03,9.770000000000000000e+02,4.990000000000000000e+02,1.678000000000000000e+03,1.657000000000000000e+03
5.000000000000000000e+02,4.970000000000000000e+02,4.720000000000000000e+02,4.750000000000000000e+02,7.340000000000000000e+02,3.730000000000000000e+02,1.370000000000000000e+03,1.002000000000000000e+03,2.220000000000000000e+03,8.360000000000000000e+02
1.103000000000000000e+03,1.218000000000000000e+03,1.217000000000000000e+03,6.460000000000000000e+02,4.320000000000000000e+02,1.256000000000000000e+03,2.880000000000000000e+02,3.694000000000000000e+03,7.510000000000000000e+02,4.240000000000000000e+02
8.860000000000000000e+02,1.880000000000000000e+02,9.510000000000000000e+02,4.970000000000000000e+02,8.820000000000000000e+02,4.870000000000000000e+02,1.242000000000000000e+03,3.598000000000000000e+03,7.530000000000000000e+02,2.710000000000000000e+02
8.470000000000000000e+02,9.270000000000000000e+02,7.250000000000000000e+02,8.520000000000000000e+02,1.256000000000000000e+03,1.358000000000000000e+03,1.985000000000000000e+03,4.910000000000000000e+02,4.760000000000000000e+02,8.050000000000000000e+02
6.760000000000000000e+02,3.920000000000000000e+02,1.751000000000000000e+03,5.620000000000000000e+02,4.440000000000000000e+02,6.690000000000000000e+02,1.846000000000000000e+03,4.930000000000000000e+02,9.840000000000000000e+02,2.445000000000000000e+03
1.002000000000000000e+03,7.580000000000000000e+02,8.370000000000000000e+02,5.190000000000000000e+02,1.729000000000000000e+03,6.990000000000000000e+02,6.040000000000000000e+02,1.123000000000000000e+03,1.692000000000000000e+03,5.350000000000000000e+02
1.556000000000000000e+03,1.368000000000000000e+03,1.021000000000000000e+03,2.143000000000000000e+03,6.620000000000000000e+02,1.130000000000000000e+03,8.230000000000000000e+02,4.800000000000000000e+02,7.750000000000000000e+02,2.226000000000000000e+03
1.773000000000000000e+03,1.740000000000000000e+03,9.240000000000000000e+02,9.030000000000000000e+02,1.111000000000000000e+03,1.055000000000000000e+03,8.580000000000000000e+02,1.997000000000000000e+03,1.422000000000000000e+03,4.560000000000000000e+02
5.220000000000000000e+02,2.576000000000000000e+03,6.810000000000000000e+02,2.780000000000000000e+02,5.500000000000000000e+02,8.240000000000000000e+02,8.230000000000000000e+02,1.144000000000000000e+03,1.698000000000000000e+03,9.630000000000000000e+02
3.999000000000000000e+03,8.480000000000000000e+02,1.156000000000000000e+03,3.170000000000000000e+02,3.670000000000000000e+02,7.810000000000000000e+02,4.800000000000000000e+02,7.300000000000000000e+02,2.331000000000000000e+03,6.670000000000000000e+02
3.224000000000000000e+03,1.091000000000000000e+03,7.640000000000000000e+02,1.799000000000000000e+03,5.520000000000000000e+02,8.600000000000000000e+02,1.430000000000000000e+03,1.138000000000000000e+03,2.035000000000000000e+03,1.034000000000000000e+03
8.460000000000000000e+02,1.381000000000000000e+03,1.847000000000000000e+03,3.517000000000000000e+03,7.540000000000000000e+02,1.522000000000000000e+03,8.060000000000000000e+02,5.800000000000000000e+02,3.270000000000000000e+02,6.400000000000000000e+02
1.199000000000000000e+03,1.024000000000000000e+03,1.811000000000000000e+03,2.249000000000000000e+03,1.192000000000000000e+03,2.139000000000000000e+03,1.349000000000000000e+03,5.050000000000000000e+02,2.960000000000000000e+02,2.416000000000000000e+03
5.830000000000000000e+02,2.187000000000000000e+03,6.250000000000000000e+02,2.396000000000000000e+03,2.483000000000000000e+03,1.495000000000000000e+03,1.865000000000000000e+03,2.357000000000000000e+03,1.498000000000000000e+03,1.134000000000000000e+03
6.250000000000000000e+02,3.320000000000000000e+02,1.731000000000000000e+03,1.003000000000000000e+03,9.480000000000000000e+02,6.480000000000000000e+02,9.850000000000000000e+02,4.520000000000000000e+02,3.999000000000000000e+03,2.122000000000000000e+03
1.417000000000000000e+03,8.590000000000000000e+02,8.470000000000000000e+02,1.398000000000000000e+03,9.080000000000000000e+02,1.333000000000000000e+03,1.731000000000000000e+03,1.851000000000000000e+03,1.029000000000000000e+03,2.552000000000000000e+03
8.400000000000000000e+02,1.003000000000000000e+03,5.760000000000000000e+02,1.871000000000000000e+03,1.248000000000000000e+03,5.840000000000000000e+02,1.648000000000000000e+03,2.979000000000000000e+03,1.236000000000000000e+03,7.060000000000000000e+02
1.828000000000000000e+03,2.405000000000000000e+03,8.500000000000000000e+02,1.109000000000000000e+03,1.053000000000000000e+03,2.406000000000000000e+03,8.910000000000000000e+02,2.811000000000000000e+03,5.780000000000000000e+02,9.220000000000000000e+02
1.409000000000000000e+03,1.466000000000000000e+03,1.150000000000000000e+03,2.338000000000000000e+03,1.516000000000000000e+03,3.180000000000000000e+03,1.060000000000000000e+03,5.680000000000000000e+02,3.002000000000000000e+03,3.140000000000000000e+03
7.660000000000000000e+02,8.410000000000000000e+02,1.985000000000000000e+03,1.440000000000000000e+03,1.966000000000000000e+03,5.740000000000000000e+02,3.020000000000000000e+02,1.082000000000000000e+03,7.350000000000000000e+02,4.900000000000000000e+02
5.170000000000000000e+02,1.814000000000000000e+03,7.040000000000000000e+02,1.700000000000000000e+03,9.460000000000000000e+02,1.545000000000000000e+03,6.620000000000000000e+02,1.190000000000000000e+03,6.790000000000000000e+02,1.901000000000000000e+03
1.581000000000000000e+03,1.536000000000000000e+03,1.567000000000000000e+03,8.640000000000000000e+02,3.999000000000000000e+03,7.300000000000000000e+02,1.437000000000000000e+03,1.829000000000000000e+03,3.490000000000000000e+02,2.078000000000000000e+03
3.685000000000000000e+03,3.570000000000000000e+03,1.117000000000000000e+03,1.896000000000000000e+03,8.490000000000000000e+02,9.150000000000000000e+02,1.415000000000000000e+03,2.504000000000000000e+03,3.285000000000000000e+03,1.042000000000000000e+03
2.964000000000000000e+03,2.072000000000000000e+03,8.920000000000000000e+02,7.310000000000000000e+02,1.591000000000000000e+03,1.112000000000000000e+03,5.530000000000000000e+02,3.999000000000000000e+03,7.920000000000000000e+02,2.390000000000000000e+03
1.256000000000000000e+03,1.101000000000000000e+03,1.090000000000000000e+03,1.557000000000000000e+03,1.710000000000000000e+03,1.722000000000000000e+03,9.070000000000000000e+02,1.155000000000000000e+03,1.426000000000000000e+03,1.408000000000000000e+03
8.430000000000000000e+02,1.875000000000000000e+03,3.627000000000000000e+03,2.561000000000000000e+03,1.095000000000000000e+03,3.999000000000000000e+03,3.999000000000000000e+03,2.275000000000000000e+03,7.390000000000000000e+02,8.580000000000000000e+02
1.312000000000000000e+03,3.999000000000000000e+03,1.877000000000000000e+03,1.145000000000000000e+03,1.536000000000000000e+03,6.300000000000000000e+02,1.442000000000000000e+03,8.880000000000000000e+02,4.970000000000000000e+02,1.948000000000000000e+03
6.230000000000000000e+02,7.420000000000000000e+02,3.024000000000000000e+03,5.580000000000000000e+02,3.600000000000000000e+03,3.999000000000000000e+03,1.057000000000000000e+03,2.166000000000000000e+03,9.600000000000000000e+02,3.713000000000000000e+03
3.999000000000000000e+03,9.880000000000000000e+02,6.640000000000000000e+02,1.149000000000000000e+03,9.990000000000000000e+02,1.270000000000000000e+03,1.278000000000000000e+03,1.443000000000000000e+03,6.950000000000000000e+02,2.258000000000000000e+03
1.008000000000000000e+03,9.200000000000000000e+02,2.262000000000000000e+03,1.751000000000000000e+03,5.560000000000000000e+02,2.520000000000000000e+03,1.749000000000000000e+03,3.411000000000000000e+03,6.490000000000000000e+02,1.376000000000000000e+03
1.216000000000000000e+03,2.348000000000000000e+03,7.460000000000000000e+02,1.309000000000000000e+03,1.794000000000000000e+03,1.271000000000000000e+03,9.770000000000000000e+02,1.241000000000000000e+03,2.243000000000000000e+03,2.787000000000000000e+03
1.254000000000000000e+03,2.052000000000000000e+03,1.839000000000000000e+03,2.591000000000000000e+03,1.131000000000000000e+03,7.170000000000000000e+02,6.980000000000000000e+02,1.092000000000000000e+03,3.999000000000000000e+03,1.560000000000000000e+03
1.006000000000000000e+03,1.304000000000000000e+03,1.579000000000000000e+03,9.430000000000000000e+02,2.910000000000000000e+03,2.452000000000000000e+03,5.910000000000000000e+02,1.795000000000000000e+03,1.535000000000000000e+03,2.153000000000000000e+03
3.419000000000000000e+03,1.094000000000000000e+03,1.313000000000000000e+03,1.201000000000000000e+03,2.065000000000000000e+03,3.080000000000000000e+02,3.530000000000000000e+03,1.426000000000000000e+03,1.065000000000000000e+03,7.760000000000000000e+02
3.584000000000000000e+03,1.165000000000000000e+03,3.265000000000000000e+03,3.999000000000000000e+03,2.055000000000000000e+03,3.999000000000000000e+03,1.620000000000000000e+03,3.999000000000000000e+03,1.042000000000000000e+03,1.021000000000000000e+03
8.550000000000000000e+02,2.298000000000000000e+03,1.478000000000000000e+03,3.999000000000000000e+03,3.999000000000000000e+03,3.283000000000000000e+03,7.320000000000000000e+02,1.729000000000000000e+03,2.885000000000000000e+03,1.592000000000000000e+03
3.999000000000000000e+03,1.505000000000000000e+03,1.593000000000000000e+03,7.960000000000000000e+02,1.244000000000000000e+03,2.665000000000000000e+03,5.190000000000000000e+02,8.200000000000000000e+02,9.860000000000000000e+02,3.352000000000000000e+03
1.559000000000000000e+03,1.227000000000000000e+03,2.261000000000000000e+03,8.200000000000000000e+02,1.230000000000000000e+03,1.899000000000000000e+03,1.583000000000000000e+03,1.322000000000000000e+03,3.999000000000000000e+03,2.412000000000000000e+03
2.142000000000000000e+03,9.500000000000000000e+02,1.400000000000000000e+03,1.556000000000000000e+03,2.533000000000000000e+03,9.980000000000000000e+02,1.770000000000000000e+03,1.012000000000000000e+03,3.196000000000000000e+03,1.618000000000000000e+03
2.432000000000000000e+03,3.686000000000000000e+03,3.147000000000000000e+03,1.050000000000000000e+03,1.247000000000000000e+03,1.676000000000000000e+03,1.416000000000000000e+03,1.084000000000000000e+03,1.178000000000000000e+03,2.237000000000000000e+03
1.313000000000000000e+03,1.649000000000000000e+03,3.211000000000000000e+03,2.213000000000000000e+03,6.470000000000000000e+02,9.850000000000000000e+02,1.196000000000000000e+03,1.571000000000000000e+03,2.671000000000000000e+03,8.940000000000000000e+02
1.590000000000000000e+03,1.062000000000000000e+03,9.970000000000000000e+02,1.806000000000000000e+03,1.824000000000000000e+03,1.231000000000000000e+03,2.240000000000000000e+03,6.910000000000000000e+02,2.734000000000000000e+03,1.105000000000000000e+03
